row_id	ICS209	sentence_summary	citation_link	platform	date	time	45	295		
282	34	Several of our schools are being used as Hurricane Florence evacuee shelters. We are so happy to open our doors and arms to neighbors in need	https://twitter.com/CharMeckSchools/status/1040740082523758597?s=20	Twitter	9/14/2018	7:12 PM	0	0		
283	30	Fewer homes in storm’s path have flood insurance	https://twitter.com/FoxBusiness/status/1040748504564592640?s=20	Twitter	9/14/2018	7:45 PM	0	1		
284	30	Hundreds of thousands of customers lost power in North Carolina on Friday	https://twitter.com/nytimes/status/1040745011317497856?s=20	Twitter	9/14/2018	7:32 PM	0	1		
285	36	Hurricane Florence dumps hazardous amounts of rain, many wonder if the flooding could cause a disaster around the area's nuclear power plants	https://twitter.com/NatGeo/status/1040738234026868737?s=20	Twitter	9/14/2018	7:05 PM	0	1		
286	28	#Hurricane #Florence's landfall pressure of 958 hPa	https://twitter.com/philklotzbach/status/1040739006261022720?s=20	Twitter	9/14/2018	7:08 PM	0	1		
287	28	Meteorologists cut broadcast, evacuate news station during Hurricane Florence	https://twitter.com/thehill/status/1040735725518561285?s=20	Twitter	9/14/2018	6:55 PM	0	1		
288	30	Hurricane Florence wreaks havoc on the Carolinas' coastline	https://twitter.com/ABC/status/1040740499911528453?s=20	Twitter	9/14/2018	7:14 PM	0	1		
289	36	Residents throughout North and South Carolina, where the heaviest impacts of the storm are expected to be felt	https://twitter.com/ABC/status/1040735753750413314?s=20	Twitter	9/14/2018	6:55 PM	0	1		
290	28	NWS confirms that the surge peak of 7.28 feet MLLW is a new high-water mark in Beaufort, NC. Beats record previous held by Hurricane Ophelia in 2005	https://twitter.com/ericfisher/status/1040748687583002628?s=20	Twitter	9/14/2018	7:46 PM	0	1		
291	36	Hurricane Florence’s storm surge is expected to hit homes that already cost the government millions	https://twitter.com/lisalsong/status/1040744474593374209?s=20	Twitter	9/14/2018	7:29 PM	0	1		
292	35	Hurricane #Florence: Important dos and don'ts to remember during the monster storm	https://twitter.com/InsideEdition/status/1040736955879682048?s=20	Twitter	9/14/2018	7:00 PM	0	1		
293	28	ABC News coverage as Hurricane #Florence, currently a Category 1 storm, lashes the Carolinas	https://fb.watch/iZPxpBpyIE/	Facebook	9/15/2018	10:17 AM	1	0		
294	30	Video showing flooded home and garage	https://www.facebook.com/ABC7NY/videos/459910694510597	Facebook	9/15/2018	12:00 AM	1	0		
295	32	Hurricane Florence, which left a total of at least 11 people dead	https://www.facebook.com/NowThisNews/videos/327216251174784	Facebook	9/15/2018	7:05 PM	1	0		
296	30	WXII 12 News Video of deer in the hurricane	https://twitter.com/WXII/status/1040993676762202112	Twitter	9/15/2018	12:00 PM	0	1		
297	30	Boiling Spring Lakes dam breach NC	https://fb.watch/iZUsqg7Oox/	Facebook	9/15/2018	7:12 PM	1	0		
298	30	WXII 12 News video of tree knocked over	https://twitter.com/WXII/status/1041115590507880449	Twitter	9/15/2018	8:04 PM	0	1		
299	34	Disaster response requires teamwork and coordination at all levels. Check out the incredible teams that have come together from across the nation to prepare for and respond to Hurricane Florence	https://twitter.com/fema/status/1041093754533437440?s=20	Twitter	9/15/2018	6:37 PM	0	1		
300	34	Marines with Combat Logistics Battalion 8 helped evacuate civilians to a new shelter following Hurricane Florence in Swansboro, N.C (U.S. Marine Corps photos by Lance Cpl. Leticia Salaiz)	https://twitter.com/USMC/status/1041097981024522240?s=20	Twitter	9/15/2018	6:54 PM	0	1		
301	32	Firefighters came together to pray for a mother and baby killed during Hurricane Florence, which left a total of at least 11 people dead	https://twitter.com/nowthisnews/status/1041100530590703616?s=20	Twitter	9/15/2018	7:04 PM	0	1		
302	34	The brave New Yorkers of Task Force 1 are always ready to respond to folks in need. This week they're in North Carolina helping with evacuation and rescue efforts following Hurricane Florence	https://twitter.com/NYCMayor/status/1041099761359568896?s=20	Twitter	9/15/2018	7:01 PM	0	1		
303	30	New Bern, residents are starting to assess damage from Florence. The hurricane may have made landfall nearly 100 miles south, but this city of 30,000 was among the hardest hit in North Carolina	https://twitter.com/latimes/status/1041093066030018560?s=20	Twitter	9/15/2018	6:35 PM	0	1		
304	34	USACE contractors install temporary power to a section of Cherry Hospital in Goldsboro, NC, today. The facility is currently housing and treating patients from other hospitals in the region that were evacuated due to Hurricane #Florence	https://twitter.com/USACEHQ/status/1041107049046847488?s=20	Twitter	9/15/2018	7:30 PM	0	1		
305	34	Kitten named 'Survivor' rescued with owner from Hurricane Florence	https://twitter.com/nypost/status/1041099277760692224?s=20	Twitter	9/15/2018	6:59 PM	0	1		
306	35	Hurricane Florence is currently pounding the coast. It’s all very wet.	https://twitter.com/Brad_Kul/status/1041112207407235072?s=20	Twitter	9/15/2018	7:51 PM	0	1		
307	29	Duke Energy: Rains from Hurricane Florence caused a slope to fail at one of Sutton Power Plant's coal ash landfills, causing about 2,000 yards to be displaced. Unclear how much stormwater may have come into contact with the coal ash and reached Sutton Lake	https://twitter.com/ByAdamWagner/status/1041101046515421190?s=20	Twitter	9/15/2018	7:06 PM	0	1		
308	30	Downtown Jacksonville North Carolina damage to a building’s brick façade. Hurricane Florence leaves her mark in the street	https://twitter.com/DaveFox5DC/status/1041084072968237061?s=20	Twitter	9/15/2018	5:59 PM	0	1		
309	34	Below is a list of shelters that will be opening at 3 pm TODAY ( September 12, 2018 ) for Hurricane Florence	https://twitter.com/MayorColvin/status/1041106135116341248?s=20	Twitter	9/15/2018	7:27 PM	0	1		
310	34	Millions of residents have evacuated from the path of Hurricane #Florence, now a tropical storm, leaving thousands of homes and businesses empty, including an especially attractive target for looters: gun stores	https://twitter.com/ABC/status/1041103782850048000?s=20	Twitter	9/15/2018	7:17 PM	0	1		
311	33	People in areas affected by Hurricane Florence, which was downgraded to a tropical storm, have been cautioned to look out for venomous snakes lurking in storm's floodwaters.	https://twitter.com/Jay_USMC2/status/1041094271099719681?s=20	Twitter	9/15/2018	6:39 PM	0	1		
312	34	North Carolina Fire Fighters are still on the front lines battling Hurricane Florence	https://twitter.com/mullins_pffpnc/status/1041095371412463616?s=20	Twitter	9/15/2018	6:44 PM	0	1		
313	34	Delaware  Emergency Management Agency is sending 42 firefighters to North Carolina this morning to assist with Hurricane Florence. The team will deploy through the Emergency Management Assistance Compact (EMAC)	https://twitter.com/DelawareEMA/status/1040923252540035072?s=20	Twitter	9/15/2018	7:20 AM	0	1		
314	34	Members of Texas Task Force 1 (TX-TF1), sponsored by the Texas A&M Engineering Extension Service, that have been deployed as a part of the FEMA US&R response to Major Hurricane Florence on the East Coast	https://twitter.com/txtf1/status/1041090572193329152?s=20	Twitter	9/15/2018	6:25 PM	0	1		
315	30	The flooding from Hurricane Florence — now a tropical storm — has cut off at least one town in eastern North Carolina	https://twitter.com/USATODAY/status/1041106909393301505?s=20	Twitter	9/15/2018	7:30 PM	0	1		
316	32	Eleven people have died as the Hurricane Florence wild weather continues.	https://twitter.com/10NewsFirst/status/1041104374385205248?s=20	Twitter	9/15/2018	7:20 PM	0	1		
317	30	Post with 3 videos showing water levels rising and rain continuing but claims that winds have died down	https://www.facebook.com/permalink.php?story_fbid=pfbid02vMuQWuGXxrM1ZbRb9AniHUvyuyhw35N8xSYs1n7RuAHKQ5TZ1G7A1vqrXsVeca21l&id=38914289	Facebook	9/16/2018	2:04 PM	1	0		
318	32	Coast Guard rescue swimmer searches vehicles for survivors in video	https://www.facebook.com/USCGMidAtlantic/videos/397068797708445	Facebook	9/16/2018	4:51 PM	1	0		
319	32	Williamson County Sheriff's Office in Franklin, TN tweet water rescues with pictures	https://twitter.com/WCSO_Sheriff/status/1041377380009472000	Twitter	9/16/2018	1:24 PM	0	1		
320	38	Infographics starting preliminary rainfall total predictions for North and South Carolina 	https://twitter.com/NWSEastern/status/1041409747415691264	Twitter	9/16/2018	3:33 PM	0	1		
321	34	Red Cross Tweet with short video describing their efforts 	https://twitter.com/RedCross/status/1041436341974773760	Twitter	9/16/2018	5:19 PM	0	1		
322	38	Describes current rainfall numbers in the context of two historical rainfall graphics	https://twitter.com/NWSWPC/status/1041441791583703042	Twitter	9/16/2018	5:40 PM	0	1		
323	28	tornado watch until 9/17 5AM	https://twitter.com/NWStornado/status/1041522029919461381	Twitter	9/16/2018	10:59 PM	0	1		
324	28	marks 95.5 hours of #tornado watches in place (when this watch expires) for North Carolina due to #Hurricane #Florence. 	https://twitter.com/B_Carp01/status/1041527835117215744	Twitter	9/16/2018	11:22 PM	0	1		
325	34	Sailors prepare aircraft for flight operations aboard #USSKearsarge #LHD3. The #USNavy Wasp-class amphibious assault ship is positioned to provide Defense Support to Civil Authorities if requested following Hurricane #Florence.	https://twitter.com/USNavy/status/1041451822874017794?s=20	Twitter	9/16/2018	6:20 PM	0	1		
326	32	Hurricane Florence death toll rises to 18. Aerial footage shows major flooding on North Carolina coastlin	https://twitter.com/PMBreakingNews/status/1041455532459143168?s=20	Twitter	9/16/2018	6:35 PM	0	1		
327	30	A car was almost obliterated by a piece of metal from a roof during #Hurricane #Florence's landfall near #WilmingtonNC	https://twitter.com/LiveStormsMedia/status/1041435252491792387?s=20	Twitter	9/16/2018	5:14 PM	0	1		
328	34	Six dogs have been rescued from rising flood waters, after they were locked in a cage and abandoned by their owners during Hurricane Florence	https://twitter.com/10NewsFirst/status/1041467801159041024?s=20	Twitter	9/16/2018	7:24 PM	0	1		
329	34	In one night, the all-volunteer Cajun Navy rescued 155 people and at least a couple of cats from homes in areas flooded by Hurricane Florence	https://twitter.com/nytimes/status/1041450439844278272?s=20	Twitter	9/16/2018	6:15 PM	0	1		
330	32	Hurricane Florence: At least 17 have died in storm-related incidents	https://twitter.com/CBSNews/status/1041450303088943114?s=20	Twitter	9/16/2018	6:14 PM	0	1		
331	30	Flooding in McColl, SC from Hurricane Florence	https://twitter.com/andrewguinn1999/status/1041457436455067649?s=20	Twitter	9/16/2018	6:42 PM	0	1		
332	30	Video of man listening to Slayer music in shorts(?) in the rain with an American flag	https://fb.watch/iW0U-hI6Xj/	Facebook	9/17/2018	12:20 PM	1	0		
333	30	Tweet from Pittsburgh International Airport showing they also have impacts from Hurricane Florence	https://twitter.com/PITairport/status/1041804898285879298	Twitter	9/17/2018	5:43 PM	0	1		
334	30	Hurricane Florence was probably 800 miles away from the location of the post with images of an overflowing stream	https://www.facebook.com/tim.adams.7528/posts/pfbid0XFTe1LupkNtPfX8wf9WuhM1zEPM2ALbrBhvxLrXjpQQFEWrDReKvRtcQdQYzPpu5l	Facebook	9/18/2018	5:27 PM	1	0		
335	34	"WLBT is teaming up w/ the American Red Cross to help those affected by Hurricane Florence" video caption 	https://www.facebook.com/SymphoniePrivett/videos/2263376947282260	Facebook	9/18/2018	7:03 AM	1	0		
336	28	H.E.R.V. Research Vehicle deployed on Wrightsville Beach, NC (09/14/18). Highest wind gust recorded in western eyewall of #Florence was 87mph and lowest barometric pressure recorded in eye at 7:25am was 957.6mb	https://twitter.com/MikeTheiss/status/1042117522349281283	Twitter	9/18/2018	2:25 PM	0	1		
337	34	South Carolina's public health and environmental protection agency hurricane cares and concern guide	https://twitter.com/scdhec/status/1042464092139741184	Twitter	9/19/2018	1:23 PM	0	1		
338	32	ASPCA rescuing animals video	https://fb.watch/iZUmbIWqDU/	Facebook	9/20/2018	8:10 AM	1	0		
339	34	American Humane is still on the ground in North Carolina helping rescue animals from Hurricane Florence floodwaters	https://www.facebook.com/americanhumane/posts/pfbid0UReG4QFUqMsMK96Q5eJLUWPkw8v7JDtUXTXvUN2aRkirHiGFv7DuqWHFXS5aBmqjl	Facebook	9/22/2018	5:12 PM	1	0		
340	30	Photo of dead/beached fish on I40 where the water has receded in NC	https://www.facebook.com/photo/?fbid=10157682708732786&set=a.10152435388157786	Facebook	9/22/2018	6:26 PM	1	0		
341	30	Video showing flooded trailer (Ram Cave) because of Hurricane Florence	https://www.facebook.com/thomas.howard.31105/posts/pfbid02Qy2Q7pTjM5aPbKjeK9yaWVaNYJZ4o9au1GFEi164c6m45X9q5tQNAQYD1SoisHQml	Facebook	9/28/2018	5:38 PM	1	0		
